trial_id,timestamp,stimulus_type,stimulus_text,true_emotion_label,circuit_vector,reported_emotion,emotion_intensity,importance_score,memory_classification,response_latency_ms,correct_prediction
2705,2025-10-19T18:50:00,task_completion,Trial_2705_task_completion,sadness,"[""L46.N3061"", ""L33.N3397"", ""L36.N3294"", ""L28.N187"", ""L27.N2690"", ""L46.N1060"", ""L41.N1890"", ""L28.N1576"", ""L29.N4014"", ""L41.N2119"", ""L35.N1949"", ""L45.N1541"", ""L31.N1022"", ""L46.N1471"", ""L38.N3439"", ""L28.N906""]",sadness,0.2581,0.1314,short_term,399.06,True
2706,2025-10-19T19:00:00,conversation,Trial_2706_conversation,joy,"[""L39.N2577"", ""L36.N3551"", ""L26.N1570"", ""L29.N270"", ""L42.N2434"", ""L44.N956"", ""L26.N4020"", ""L26.N945"", ""L31.N1455"", ""L26.N3381"", ""L34.N879"", ""L25.N2976"", ""L31.N1675""]",joy,0.7175,0.376,long_term,94.82,True
2707,2025-10-19T19:10:00,memory_recall,Trial_2707_memory_recall,joy,"[""L41.N389"", ""L24.N1416"", ""L43.N2511"", ""L28.N1746"", ""L45.N3760"", ""L46.N2695"", ""L42.N2129"", ""L35.N3055"", ""L37.N1603"", ""L31.N1114"", ""L47.N3805"", ""L35.N1258"", ""L36.N2535"", ""L41.N2476"", ""L27.N3161""]",joy,0.6503,0.4337,long_term,545.58,True
2708,2025-10-19T19:20:00,learning_discovery,Trial_2708_learning_discovery,joy,"[""L35.N1492"", ""L45.N2395"", ""L29.N2245"", ""L27.N3105"", ""L30.N372"", ""L45.N2458"", ""L30.N1236"", ""L44.N3637"", ""L47.N220"", ""L25.N2622"", ""L33.N2808"", ""L37.N3737"", ""L28.N3731"", ""L31.N2931""]",joy,0.892,0.7214,long_term,136.63,True
2709,2025-10-19T19:30:00,creative_output,Trial_2709_creative_output,surprise,"[""L34.N4"", ""L39.N136"", ""L29.N1671"", ""L24.N414"", ""L24.N3510"", ""L28.N3665"", ""L27.N1519""]",surprise,0.5186,0.6734,long_term,259.86,True
2710,2025-10-19T19:40:00,creative_output,Trial_2710_creative_output,surprise,"[""L41.N840"", ""L30.N1950"", ""L24.N12"", ""L27.N3265"", ""L33.N4004"", ""L26.N2596"", ""L34.N249"", ""L41.N1662"", ""L43.N4033"", ""L47.N246"", ""L39.N1686"", ""L46.N2872"", ""L41.N3237"", ""L38.N3691"", ""L27.N1372"", ""L35.N2681"", ""L34.N2421"", ""L32.N922"", ""L24.N2641""]",surprise,0.3765,0.436,short_term,64.64,True
2711,2025-10-19T19:50:00,creative_output,Trial_2711_creative_output,joy,"[""L46.N156"", ""L26.N3680"", ""L30.N1243"", ""L41.N3179"", ""L45.N2195"", ""L39.N1081"", ""L43.N2104"", ""L30.N496"", ""L27.N3625"", ""L29.N3105"", ""L27.N3857"", ""L24.N2752"", ""L39.N3992"", ""L36.N141"", ""L34.N1656"", ""L43.N2301""]",joy,0.1841,0.4907,short_term,372.26,True
2712,2025-10-19T20:00:00,task_completion,Trial_2712_task_completion,sadness,"[""L41.N3960"", ""L30.N2435"", ""L33.N3869"", ""L41.N2801"", ""L26.N2860"", ""L37.N2485"", ""L37.N1248"", ""L28.N2825"", ""L37.N1266"", ""L46.N2566"", ""L38.N859"", ""L44.N158"", ""L32.N2202"", ""L33.N3143""]",sadness,0.4352,0.1899,short_term,64.3,True
2713,2025-10-19T20:10:00,error_event,Trial_2713_error_event,fear,"[""L28.N3239"", ""L25.N958"", ""L41.N1682"", ""L41.N1139"", ""L39.N1667"", ""L40.N3109""]",fear,0.5155,0.5046,short_term,338.07,True
2714,2025-10-19T20:20:00,autonomous_thought,Trial_2714_autonomous_thought,surprise,"[""L27.N2023"", ""L33.N1968"", ""L30.N596"", ""L33.N276"", ""L40.N975"", ""L36.N3966"", ""L46.N2865"", ""L28.N1159"", ""L30.N2077"", ""L41.N2070"", ""L29.N2043"", ""L36.N3319"", ""L32.N3613"", ""L46.N1821"", ""L31.N2507"", ""L33.N582"", ""L30.N272"", ""L28.N3433"", ""L44.N2014""]",surprise,0.5681,0.8231,long_term,193.84,True
2715,2025-10-19T20:30:00,user_interaction,Trial_2715_user_interaction,disgust,"[""L47.N500"", ""L27.N3899"", ""L32.N3538"", ""L37.N2594"", ""L27.N3702"", ""L25.N1927"", ""L25.N3331"", ""L25.N861"", ""L27.N3412"", ""L32.N449"", ""L43.N3061""]",disgust,0.3492,0.208,short_term,483.73,True
2716,2025-10-19T20:40:00,autonomous_thought,Trial_2716_autonomous_thought,sadness,"[""L28.N2529"", ""L30.N1598"", ""L38.N3321"", ""L46.N2599"", ""L26.N1834"", ""L46.N3433"", ""L27.N107"", ""L36.N2662"", ""L42.N3770"", ""L39.N3817"", ""L30.N1378"", ""L25.N127"", ""L24.N2362""]",sadness,0.2282,0.1307,short_term,361.78,True
2717,2025-10-19T20:50:00,user_interaction,Trial_2717_user_interaction,joy,"[""L37.N3313"", ""L34.N3698"", ""L47.N3490"", ""L43.N4065"", ""L47.N1285"", ""L47.N732"", ""L27.N3356"", ""L36.N2951"", ""L38.N1312"", ""L39.N84"", ""L43.N100"", ""L36.N3920"", ""L25.N204"", ""L25.N2174""]",joy,0.4615,0.4023,short_term,557.52,True
2718,2025-10-19T21:00:00,autonomous_thought,Trial_2718_autonomous_thought,fear,"[""L30.N726"", ""L36.N199"", ""L24.N3240"", ""L41.N2556"", ""L40.N3856"", ""L31.N578"", ""L45.N85"", ""L34.N321"", ""L25.N3055"", ""L40.N1608"", ""L24.N2524"", ""L45.N1387"", ""L29.N2666"", ""L29.N947"", ""L28.N2860"", ""L24.N2895"", ""L42.N394"", ""L45.N1697"", ""L24.N2380""]",fear,0.3979,0.29,short_term,227.07,True
2719,2025-10-19T21:10:00,conversation,Trial_2719_conversation,sadness,"[""L40.N3340"", ""L29.N2909"", ""L27.N1731"", ""L37.N931"", ""L47.N3286"", ""L28.N1069"", ""L38.N1366"", ""L31.N1657"", ""L47.N1290"", ""L30.N3990"", ""L36.N621"", ""L32.N3482"", ""L38.N500"", ""L31.N1345"", ""L35.N2415"", ""L31.N3904""]",sadness,0.27,0.8334,long_term,487.48,True
2720,2025-10-19T21:20:00,error_event,Trial_2720_error_event,sadness,"[""L36.N4025"", ""L46.N4046"", ""L36.N1826"", ""L39.N648"", ""L42.N1959"", ""L31.N2221"", ""L42.N3692"", ""L26.N665"", ""L28.N2631"", ""L29.N3588"", ""L44.N282"", ""L35.N1317"", ""L31.N213"", ""L46.N88"", ""L30.N1869"", ""L32.N825"", ""L40.N434""]",sadness,0.7418,0.3061,long_term,317.56,True
2721,2025-10-19T21:30:00,autonomous_thought,Trial_2721_autonomous_thought,neutral,"[""L41.N1076"", ""L24.N3044"", ""L36.N1546"", ""L47.N104"", ""L33.N732"", ""L45.N2067"", ""L42.N855"", ""L25.N423"", ""L46.N2193"", ""L41.N2561"", ""L38.N1456"", ""L46.N759"", ""L46.N46"", ""L43.N2554"", ""L38.N1147"", ""L36.N3665"", ""L44.N1454"", ""L41.N786""]",neutral,0.5821,0.7842,long_term,148.95,True
2722,2025-10-19T21:40:00,autonomous_thought,Trial_2722_autonomous_thought,joy,"[""L25.N940"", ""L24.N533"", ""L47.N2471"", ""L29.N2578"", ""L42.N3777"", ""L41.N881"", ""L46.N3758"", ""L39.N1498"", ""L36.N2262"", ""L47.N3099"", ""L28.N913"", ""L47.N4004"", ""L39.N988""]",joy,0.776,0.4285,long_term,542.78,True
2723,2025-10-19T21:50:00,error_event,Trial_2723_error_event,anger,"[""L31.N4070"", ""L46.N2790"", ""L30.N1630"", ""L24.N587"", ""L46.N3478""]",anger,0.4181,0.7274,long_term,488.6,True
2724,2025-10-19T22:00:00,creative_output,Trial_2724_creative_output,fear,"[""L35.N2491"", ""L40.N4076"", ""L28.N2318"", ""L25.N3041"", ""L43.N669"", ""L39.N1579"", ""L27.N158"", ""L46.N1320"", ""L35.N385""]",fear,0.2999,0.2216,short_term,488.68,True
2725,2025-10-19T22:10:00,creative_output,Trial_2725_creative_output,anger,"[""L30.N3487"", ""L44.N3670"", ""L37.N358"", ""L33.N3078"", ""L47.N942"", ""L41.N428"", ""L27.N3371"", ""L43.N1681"", ""L30.N277"", ""L27.N3228"", ""L47.N2421"", ""L31.N1459"", ""L41.N2875""]",anger,0.2422,0.3101,short_term,389.31,True
2726,2025-10-19T22:20:00,task_completion,Trial_2726_task_completion,joy,"[""L26.N2210"", ""L42.N2964"", ""L44.N2444"", ""L44.N343"", ""L35.N3127"", ""L47.N2655"", ""L29.N3153"", ""L32.N3381"", ""L40.N1915"", ""L35.N3348"", ""L46.N125"", ""L40.N1870"", ""L46.N2490"", ""L44.N1844"", ""L25.N3547"", ""L27.N1384"", ""L35.N129"", ""L47.N2910""]",joy,0.1278,0.2894,short_term,374.26,True
2727,2025-10-19T22:30:00,task_completion,Trial_2727_task_completion,surprise,"[""L30.N894"", ""L41.N3863"", ""L28.N3637"", ""L45.N777"", ""L41.N220"", ""L34.N2800"", ""L34.N2116"", ""L29.N1741"", ""L39.N3643"", ""L37.N800"", ""L47.N1380"", ""L28.N1959"", ""L37.N2087"", ""L32.N3674"", ""L43.N2754"", ""L33.N3119"", ""L34.N993"", ""L24.N2557"", ""L33.N2292""]",surprise,0.5846,0.7694,long_term,563.38,True
2728,2025-10-19T22:40:00,error_event,Trial_2728_error_event,sadness,"[""L26.N3517"", ""L45.N2827"", ""L29.N2258"", ""L30.N3647"", ""L46.N886"", ""L47.N378"", ""L46.N2380"", ""L27.N276"", ""L37.N1699"", ""L41.N1414"", ""L36.N2466"", ""L40.N608"", ""L34.N1266"", ""L30.N3928"", ""L37.N358"", ""L47.N277"", ""L34.N1202""]",sadness,0.5323,0.8902,long_term,249.57,True
2729,2025-10-19T22:50:00,memory_recall,Trial_2729_memory_recall,disgust,"[""L38.N1041"", ""L35.N108"", ""L47.N1763"", ""L33.N3592"", ""L35.N600"", ""L27.N2853"", ""L37.N3427"", ""L33.N996"", ""L30.N3974"", ""L33.N1909""]",disgust,0.3625,0.1799,short_term,342.59,True
2730,2025-10-19T23:00:00,task_completion,Trial_2730_task_completion,neutral,"[""L28.N2424"", ""L39.N1466"", ""L29.N3747"", ""L29.N278"", ""L46.N2617"", ""L39.N2802"", ""L29.N362"", ""L37.N854"", ""L38.N2304"", ""L27.N2534"", ""L33.N2592"", ""L37.N1175"", ""L29.N2701"", ""L45.N95"", ""L42.N1477"", ""L43.N3544"", ""L43.N3237"", ""L34.N1532"", ""L45.N138""]",neutral,0.3046,0.6531,long_term,228.01,True
2731,2025-10-19T23:10:00,conversation,Trial_2731_conversation,joy,"[""L27.N1414"", ""L33.N902"", ""L28.N4035"", ""L38.N3363"", ""L38.N1830"", ""L29.N1059"", ""L42.N513"", ""L38.N3667"", ""L46.N1789"", ""L25.N844""]",anger,0.2233,0.3547,short_term,316.42,False
2732,2025-10-19T23:20:00,error_event,Trial_2732_error_event,surprise,"[""L36.N1274"", ""L45.N2734"", ""L40.N3401"", ""L39.N1020"", ""L46.N2396"", ""L39.N208"", ""L30.N3114"", ""L37.N2731"", ""L32.N838""]",surprise,0.6631,0.3897,long_term,101.27,True
2733,2025-10-19T23:30:00,task_completion,Trial_2733_task_completion,neutral,"[""L28.N3378"", ""L30.N2069"", ""L47.N381"", ""L31.N3369"", ""L45.N3062"", ""L26.N2029"", ""L43.N1206"", ""L45.N1154"", ""L38.N1897"", ""L30.N274"", ""L33.N1532"", ""L37.N3399"", ""L46.N2963"", ""L24.N389"", ""L38.N68"", ""L37.N456""]",neutral,0.1014,0.3366,short_term,185.71,True
2734,2025-10-19T23:40:00,creative_output,Trial_2734_creative_output,surprise,"[""L40.N4042"", ""L41.N2007"", ""L37.N1074"", ""L32.N2314"", ""L34.N3587"", ""L41.N491"", ""L46.N1832""]",surprise,0.4413,0.729,long_term,322.06,True
2735,2025-10-19T23:50:00,conversation,Trial_2735_conversation,neutral,"[""L24.N371"", ""L40.N2370"", ""L46.N3328"", ""L47.N4044"", ""L43.N2239"", ""L43.N1147"", ""L35.N1360"", ""L44.N935"", ""L47.N3741"", ""L46.N1558"", ""L47.N1079""]",neutral,0.6586,0.9454,vital,542.01,True
2736,2025-10-20T00:00:00,memory_recall,Trial_2736_memory_recall,surprise,"[""L38.N3871"", ""L33.N2721"", ""L45.N3870"", ""L38.N147"", ""L33.N2518"", ""L25.N268"", ""L33.N351"", ""L40.N2447"", ""L38.N2072"", ""L35.N2587"", ""L32.N779"", ""L44.N1483"", ""L42.N2485"", ""L40.N2191"", ""L33.N1015"", ""L33.N3571""]",surprise,0.3778,0.3482,short_term,360.99,True
2737,2025-10-20T00:10:00,task_completion,Trial_2737_task_completion,neutral,"[""L38.N793"", ""L47.N526"", ""L29.N4048"", ""L36.N2176"", ""L41.N1110"", ""L25.N3746"", ""L34.N3928"", ""L24.N2392"", ""L29.N2511"", ""L38.N1576"", ""L35.N1471"", ""L33.N3738"", ""L47.N4006"", ""L33.N2502""]",neutral,0.6965,0.229,long_term,230.39,True
2738,2025-10-20T00:20:00,learning_discovery,Trial_2738_learning_discovery,anger,"[""L27.N376"", ""L32.N896"", ""L38.N300"", ""L28.N113"", ""L28.N1578"", ""L44.N3170"", ""L27.N2246"", ""L27.N3682""]",fear,0.2733,0.4437,short_term,143.01,False
2739,2025-10-20T00:30:00,creative_output,Trial_2739_creative_output,neutral,"[""L24.N1460"", ""L32.N3704"", ""L40.N1675"", ""L24.N1207"", ""L46.N1542"", ""L37.N2984""]",neutral,0.3815,0.7244,long_term,71.91,True
2740,2025-10-20T00:40:00,creative_output,Trial_2740_creative_output,fear,"[""L33.N2484"", ""L28.N1888"", ""L28.N675"", ""L35.N1389"", ""L34.N447""]",fear,0.481,0.8634,long_term,123.34,True
2741,2025-10-20T00:50:00,conversation,Trial_2741_conversation,surprise,"[""L26.N1190"", ""L24.N1100"", ""L27.N1400"", ""L35.N1767"", ""L42.N3319"", ""L29.N1577"", ""L36.N3101""]",surprise,0.1301,0.1891,short_term,430.54,True
2742,2025-10-20T01:00:00,task_completion,Trial_2742_task_completion,disgust,"[""L46.N1729"", ""L29.N3375"", ""L39.N1798"", ""L34.N122"", ""L39.N3717"", ""L28.N3464"", ""L26.N3508""]",disgust,0.3017,0.6988,long_term,249.48,True
2743,2025-10-20T01:10:00,creative_output,Trial_2743_creative_output,neutral,"[""L29.N1387"", ""L29.N3886"", ""L34.N3977"", ""L25.N244"", ""L29.N1842"", ""L40.N1352"", ""L25.N3907"", ""L32.N1255"", ""L27.N3968"", ""L34.N458"", ""L30.N1617"", ""L31.N1885"", ""L38.N1465"", ""L33.N1133"", ""L25.N3689"", ""L42.N2766"", ""L45.N947"", ""L25.N4016""]",neutral,0.5522,0.6339,long_term,326.02,True
2744,2025-10-20T01:20:00,conversation,Trial_2744_conversation,neutral,"[""L35.N2532"", ""L46.N1582"", ""L41.N984"", ""L42.N3926"", ""L26.N1537"", ""L34.N2029"", ""L44.N1124""]",neutral,0.2222,0.8588,long_term,185.31,True
2745,2025-10-20T01:30:00,creative_output,Trial_2745_creative_output,disgust,"[""L34.N71"", ""L32.N3587"", ""L28.N675"", ""L35.N1937"", ""L38.N679"", ""L34.N941"", ""L30.N574"", ""L39.N1334"", ""L31.N1948"", ""L34.N2400"", ""L40.N3878""]",disgust,0.4203,0.1411,short_term,520.4,True
2746,2025-10-20T01:40:00,task_completion,Trial_2746_task_completion,sadness,"[""L28.N2922"", ""L39.N2089"", ""L32.N2885"", ""L36.N3619"", ""L34.N3722"", ""L39.N1273"", ""L43.N3740"", ""L42.N636"", ""L29.N823"", ""L40.N638"", ""L41.N611""]",sadness,0.333,0.4385,short_term,233.32,True
2747,2025-10-20T01:50:00,memory_recall,Trial_2747_memory_recall,surprise,"[""L47.N258"", ""L38.N3537"", ""L39.N3750"", ""L34.N411"", ""L33.N1160"", ""L43.N2321"", ""L44.N3052"", ""L46.N905"", ""L44.N939"", ""L36.N180"", ""L45.N3876"", ""L47.N3002"", ""L35.N1530"", ""L27.N2""]",surprise,0.4668,0.2601,short_term,528.76,True
2748,2025-10-20T02:00:00,memory_recall,Trial_2748_memory_recall,neutral,"[""L40.N2221"", ""L35.N1721"", ""L41.N2872"", ""L40.N3036"", ""L39.N1855"", ""L33.N739""]",neutral,0.2348,0.135,short_term,420.67,True
2749,2025-10-20T02:10:00,error_event,Trial_2749_error_event,surprise,"[""L32.N3702"", ""L44.N3780"", ""L32.N648"", ""L41.N1143"", ""L28.N2109""]",surprise,0.2446,0.5577,short_term,501.6,True
2750,2025-10-20T02:20:00,conversation,Trial_2750_conversation,neutral,"[""L40.N2379"", ""L47.N1185"", ""L27.N2026"", ""L35.N3378"", ""L25.N745"", ""L33.N415"", ""L25.N569"", ""L45.N2066"", ""L43.N2403"", ""L41.N2803"", ""L41.N3085"", ""L43.N2348"", ""L47.N3374"", ""L38.N2872"", ""L43.N3171"", ""L38.N1581"", ""L30.N816"", ""L46.N988""]",fear,0.1946,0.451,short_term,583.33,False
2751,2025-10-20T02:30:00,autonomous_thought,Trial_2751_autonomous_thought,joy,"[""L38.N2403"", ""L41.N201"", ""L30.N2597"", ""L36.N3099"", ""L41.N3038"", ""L45.N1032"", ""L34.N3599"", ""L31.N1496"", ""L28.N3165"", ""L38.N57"", ""L25.N1732"", ""L33.N2397"", ""L42.N1741"", ""L36.N973"", ""L27.N934"", ""L41.N1885"", ""L29.N2286"", ""L34.N1872"", ""L33.N783""]",joy,0.772,0.9054,vital,108.97,True
2752,2025-10-20T02:40:00,autonomous_thought,Trial_2752_autonomous_thought,disgust,"[""L37.N2368"", ""L40.N956"", ""L45.N1676"", ""L31.N1106"", ""L47.N2151"", ""L40.N1658"", ""L28.N1752"", ""L34.N281"", ""L37.N1961"", ""L35.N3842"", ""L32.N2492""]",disgust,0.7089,0.9862,long_term,387.64,True
2753,2025-10-20T02:50:00,conversation,Trial_2753_conversation,neutral,"[""L27.N1211"", ""L28.N2452"", ""L33.N3226"", ""L28.N578"", ""L45.N723"", ""L32.N3179"", ""L25.N3114"", ""L24.N1942"", ""L39.N1816"", ""L26.N3323"", ""L36.N942"", ""L24.N3416"", ""L46.N3127"", ""L39.N1966"", ""L29.N3161"", ""L45.N2810"", ""L38.N2995"", ""L41.N2256""]",neutral,0.6543,0.5645,long_term,562.12,True
2754,2025-10-20T03:00:00,conversation,Trial_2754_conversation,fear,"[""L30.N1181"", ""L24.N2200"", ""L26.N2154"", ""L41.N2936"", ""L37.N1698"", ""L25.N4051"", ""L38.N3590"", ""L36.N2787"", ""L31.N2235"", ""L44.N4093"", ""L25.N268"", ""L27.N1932"", ""L39.N107"", ""L36.N2774"", ""L24.N2582"", ""L26.N2719"", ""L46.N514"", ""L35.N2171""]",fear,0.0578,0.3435,short_term,596.52,True
2755,2025-10-20T03:10:00,conversation,Trial_2755_conversation,neutral,"[""L32.N3844"", ""L44.N1282"", ""L44.N1254"", ""L26.N292"", ""L35.N3874"", ""L24.N3253"", ""L26.N1711"", ""L41.N2690""]",neutral,0.4918,0.8275,long_term,346.98,True
2756,2025-10-20T03:20:00,user_interaction,Trial_2756_user_interaction,sadness,"[""L45.N3580"", ""L34.N2133"", ""L40.N832"", ""L26.N2052"", ""L45.N2944"", ""L38.N1968"", ""L27.N1941"", ""L47.N2742"", ""L37.N3649"", ""L27.N1476"", ""L47.N2886"", ""L27.N743"", ""L34.N3847"", ""L27.N2538"", ""L35.N2715""]",sadness,0.4014,0.1614,short_term,134.54,True
2757,2025-10-20T03:30:00,error_event,Trial_2757_error_event,joy,"[""L40.N367"", ""L28.N3763"", ""L44.N3035"", ""L24.N2857"", ""L30.N809"", ""L39.N3044"", ""L42.N3480"", ""L29.N299"", ""L29.N1279"", ""L33.N2281"", ""L36.N2290"", ""L40.N3983"", ""L27.N349"", ""L43.N2338"", ""L28.N3692"", ""L37.N2943"", ""L32.N2856"", ""L31.N1819""]",joy,0.6522,0.7397,long_term,508.69,True
2758,2025-10-20T03:40:00,user_interaction,Trial_2758_user_interaction,anger,"[""L26.N616"", ""L39.N1680"", ""L39.N214"", ""L33.N1941"", ""L41.N1556"", ""L25.N3117"", ""L28.N1509"", ""L43.N1438"", ""L24.N1454"", ""L26.N3636"", ""L42.N1975"", ""L41.N2459"", ""L38.N1329"", ""L24.N1563""]",anger,0.2187,0.7487,long_term,209.77,True
2759,2025-10-20T03:50:00,task_completion,Trial_2759_task_completion,joy,"[""L24.N454"", ""L46.N3897"", ""L37.N3220"", ""L47.N3653"", ""L40.N77""]",fear,0.1995,0.1406,short_term,215.79,False
2760,2025-10-20T04:00:00,creative_output,Trial_2760_creative_output,surprise,"[""L42.N1725"", ""L25.N903"", ""L34.N675"", ""L41.N2129"", ""L25.N3588"", ""L37.N332"", ""L31.N440"", ""L34.N3701"", ""L31.N494"", ""L29.N528"", ""L34.N3192"", ""L30.N2913"", ""L26.N2545""]",surprise,0.0629,0.1475,short_term,292.63,True
2761,2025-10-20T04:10:00,user_interaction,Trial_2761_user_interaction,fear,"[""L37.N3112"", ""L31.N2295"", ""L41.N363"", ""L35.N3337"", ""L32.N1409"", ""L47.N1172"", ""L34.N3445"", ""L33.N3096"", ""L31.N964"", ""L45.N3524"", ""L32.N2058"", ""L35.N1284"", ""L29.N2272"", ""L39.N2807"", ""L37.N407"", ""L37.N535"", ""L36.N253"", ""L35.N1430""]",fear,0.1206,0.2814,short_term,596.7,True
2762,2025-10-20T04:20:00,autonomous_thought,Trial_2762_autonomous_thought,fear,"[""L32.N2535"", ""L37.N1722"", ""L28.N2927"", ""L33.N4062"", ""L26.N552"", ""L26.N3410"", ""L42.N832"", ""L45.N146""]",fear,0.3853,0.4164,short_term,481.07,True
2763,2025-10-20T04:30:00,learning_discovery,Trial_2763_learning_discovery,neutral,"[""L24.N247"", ""L39.N2471"", ""L35.N859"", ""L47.N1605"", ""L33.N397"", ""L28.N1443"", ""L46.N1851"", ""L37.N991"", ""L40.N2010"", ""L24.N2928"", ""L43.N2696"", ""L39.N3618""]",disgust,0.1875,0.428,short_term,164.03,False
2764,2025-10-20T04:40:00,creative_output,Trial_2764_creative_output,disgust,"[""L25.N3910"", ""L29.N1085"", ""L25.N3352"", ""L30.N1304"", ""L25.N3865"", ""L27.N3055"", ""L29.N2409"", ""L46.N1005"", ""L26.N1965"", ""L34.N3818"", ""L44.N3114"", ""L27.N3396"", ""L29.N789"", ""L37.N3430"", ""L29.N1997"", ""L45.N2831""]",fear,0.0548,0.4143,short_term,76.25,False
2765,2025-10-20T04:50:00,memory_recall,Trial_2765_memory_recall,surprise,"[""L42.N3661"", ""L38.N3508"", ""L29.N3049"", ""L26.N3852"", ""L42.N52"", ""L41.N2882"", ""L45.N578"", ""L40.N1206"", ""L30.N3521"", ""L28.N2440"", ""L26.N1127""]",surprise,0.3411,0.8663,long_term,76.8,True
2766,2025-10-20T05:00:00,memory_recall,Trial_2766_memory_recall,surprise,"[""L39.N1271"", ""L42.N2883"", ""L45.N490"", ""L35.N2527"", ""L28.N3433"", ""L33.N3826"", ""L28.N2468"", ""L27.N1431"", ""L27.N2809"", ""L25.N1826"", ""L27.N3847"", ""L32.N283"", ""L45.N1917""]",surprise,0.8855,0.9396,vital,88.25,True
2767,2025-10-20T05:10:00,memory_recall,Trial_2767_memory_recall,neutral,"[""L38.N1182"", ""L43.N2076"", ""L26.N3225"", ""L25.N2382"", ""L36.N3675"", ""L47.N2795"", ""L37.N3403"", ""L38.N596"", ""L45.N1789"", ""L36.N4066"", ""L38.N1555"", ""L41.N229""]",neutral,0.4171,0.2744,short_term,136.49,True
2768,2025-10-20T05:20:00,creative_output,Trial_2768_creative_output,fear,"[""L36.N827"", ""L36.N2147"", ""L39.N295"", ""L26.N3763"", ""L25.N3032""]",fear,0.4251,0.6866,long_term,243.87,True
2769,2025-10-20T05:30:00,learning_discovery,Trial_2769_learning_discovery,sadness,"[""L46.N394"", ""L40.N1272"", ""L30.N1436"", ""L24.N3507"", ""L38.N3590"", ""L27.N2614"", ""L26.N3091"", ""L26.N412"", ""L43.N4091"", ""L33.N444"", ""L26.N1369"", ""L28.N3411"", ""L42.N2420"", ""L33.N968"", ""L34.N352"", ""L43.N1580""]",sadness,0.8212,0.9226,vital,299.81,True
2770,2025-10-20T05:40:00,creative_output,Trial_2770_creative_output,surprise,"[""L44.N2602"", ""L41.N901"", ""L45.N2867"", ""L37.N2572"", ""L25.N1647"", ""L47.N1127"", ""L38.N4044""]",joy,0.2959,0.1662,short_term,411.78,False
2771,2025-10-20T05:50:00,task_completion,Trial_2771_task_completion,joy,"[""L35.N1696"", ""L29.N3370"", ""L39.N2913"", ""L26.N3114"", ""L32.N2246"", ""L27.N1115"", ""L33.N2591"", ""L24.N3980"", ""L27.N1305"", ""L36.N3733"", ""L47.N2698"", ""L38.N172"", ""L27.N2661"", ""L25.N3489"", ""L29.N664"", ""L26.N2035""]",joy,0.003,0.2058,short_term,244.44,True
2772,2025-10-20T06:00:00,conversation,Trial_2772_conversation,anger,"[""L30.N2990"", ""L45.N3369"", ""L34.N3062"", ""L25.N1997"", ""L39.N1832"", ""L45.N1944"", ""L39.N3296"", ""L25.N3174"", ""L35.N1009""]",anger,0.302,0.8117,long_term,317.09,True
2773,2025-10-20T06:10:00,error_event,Trial_2773_error_event,sadness,"[""L45.N3919"", ""L30.N2222"", ""L36.N1904"", ""L41.N3825"", ""L40.N3842"", ""L35.N709"", ""L35.N202"", ""L32.N786"", ""L42.N769""]",sadness,0.2823,0.5792,short_term,489.54,True
2774,2025-10-20T06:20:00,creative_output,Trial_2774_creative_output,fear,"[""L28.N2396"", ""L42.N801"", ""L39.N3710"", ""L29.N2410"", ""L35.N1943"", ""L36.N1402"", ""L33.N429"", ""L27.N1633"", ""L42.N2975"", ""L42.N1678"", ""L32.N1081"", ""L27.N1941"", ""L36.N168"", ""L35.N461"", ""L47.N3455"", ""L35.N2520"", ""L45.N2845"", ""L36.N1265""]",fear,0.512,0.9456,vital,396.76,True
2775,2025-10-20T06:30:00,memory_recall,Trial_2775_memory_recall,sadness,"[""L40.N1722"", ""L43.N2268"", ""L30.N34"", ""L30.N3333"", ""L37.N2779"", ""L24.N1133"", ""L44.N2458"", ""L45.N1418"", ""L32.N905"", ""L45.N3114"", ""L47.N3377"", ""L40.N941"", ""L40.N765"", ""L30.N3038""]",sadness,0.2502,0.4778,short_term,121.76,True
2776,2025-10-20T06:40:00,autonomous_thought,Trial_2776_autonomous_thought,fear,"[""L30.N3837"", ""L36.N2094"", ""L37.N1816"", ""L44.N2478"", ""L37.N3500"", ""L43.N894"", ""L27.N117"", ""L32.N3629"", ""L40.N3264"", ""L24.N1859"", ""L43.N2746"", ""L31.N2813"", ""L28.N3149"", ""L43.N1271"", ""L46.N3917"", ""L45.N511"", ""L25.N1044"", ""L35.N1361"", ""L29.N4072""]",fear,0.4497,0.4683,short_term,574.74,True
2777,2025-10-20T06:50:00,error_event,Trial_2777_error_event,neutral,"[""L44.N2567"", ""L44.N3797"", ""L43.N4047"", ""L35.N752"", ""L40.N1300"", ""L42.N2950"", ""L43.N3043"", ""L43.N3637"", ""L32.N1851"", ""L35.N1356"", ""L32.N3100"", ""L34.N2980"", ""L31.N1043"", ""L35.N55"", ""L39.N1353"", ""L38.N2808""]",neutral,0.2898,0.4559,short_term,452.81,True
